unique_id,MetaARIMA,AutoARIMA,SeasonalNaive,TimesFM
T000324,0.4844856969883765,0.5119049162894582,0.49507389162561577,0.5660107842807112
T000325,0.731992279148723,0.5015691068970008,0.6803677663601947,0.5879742124649303
T000326,0.7014469707514571,0.5046109463515236,0.6244148361541232,0.41295665593983505
T000327,0.1742435561656142,0.14346348421616142,0.3025465419118356,0.12429062747743741
T000328,0.6356939972220154,0.7460214443387556,0.7710470884011688,0.6620456109497627
T000329,0.3888927977763286,0.5065573875416826,0.5586306800853919,0.3762481307867061
T000330,0.7310669599272984,0.5568646410116718,0.7872901036084314,0.6502408577229729
T000331,0.45156052094716076,0.44331763578990424,0.5965705170809518,0.5315463697785126
T000332,0.4412697349091773,0.4986186103079591,0.441712204007286,0.353101530926258
T000333,0.3487353595343784,0.34163317328307413,0.4783748716008001,0.44148535515260917
T000334,0.43478773807299836,0.5119111463442132,0.620517021663936,0.33932826460416954
T000335,0.3040470405984362,0.2785757272163273,0.3980107585111376,0.3543274738878209
T000336,0.24280429355088187,0.3004330866552909,0.4448395331874544,0.16845727165105306
T000337,0.3377636508508304,0.3380991189770625,0.4374409820585458,0.4000380570213434
T000338,0.4369347307231385,0.24583341251888405,0.6759319866652459,0.5840910659731274
T000339,0.8477828911201231,0.7440386076900557,0.853415941058272,0.6209406919792364
T000340,0.5059968287984337,0.37274298951823315,0.6968684025334272,0.4154568616744919
T000341,0.2532625010802502,0.25666855165211644,0.3181932958777855,0.27330797801196266
T000342,0.3771954061758001,0.3394424543388501,0.40784536668561683,0.34658947066870377
T000343,0.7480361523365527,0.5179345958451768,0.7139667196867736,0.7305882901875841
T000344,0.6244561074844697,0.6003290532750198,0.6556514236410699,0.6885205836456536
T000345,0.5555572082815812,0.6100154018136608,0.5100192460092834,0.45522317695250586
T000346,0.2766282944574955,0.2239852026720148,0.3774016923842708,0.4988090676914821
T000347,0.4435753237815835,0.4612175152145065,0.8419332161687172,0.47092335014142134
T000348,0.3000263219944893,0.33259300088436095,0.4560246262093228,0.4730630154974542
T000349,0.3479942494905332,0.3464372757820109,0.5470297029702971,0.3241469845913424
T000350,1.011496935123594,1.2932132863847936,1.2229957805907175,1.0599614319620254
